id,name,description
1sTCHSDp6eocxIaLe8kUPk,Isabel and Catherine’s Kemerdekaan Indonesia podcast,"Tahun ini, karena virus Covid-19, kita akan merayakan hari Kemerdekaan Indonesia yang ke-76 di rumah. Di podcast ini, kita membahas:  - Dampak pandemi Covid-19 bagi warga Indonesia - Kontribusi yang kita dapat berikan untuk mengatasinya.  - Bagaimana kami akan merayakan hari Kemerdekaan Indonesia di rumah Dengarkan terus episode ini."
17JaoKhriSskVOr4b83oBv,Podcast Pertanian Indonesia,Podcast Peran Calon Petani Muda Terhadap Kemajuan Pertanian Di Indonesia
0D3LQCHLZUYrsqPQjIOzNJ,Segelas Air Putih,"Pagi sering membosankan dan malam terasa tidak masuk akal. Tapi kadang, hanya segelas air putih yang memiliki efek melegakan."
3Lcq30fC4y06OqIcUrV1kF,Good Talk ,"Untuk kamu yang semakin semangat mengembangkan potensi diri, Good Talk hadir untuk menjawab kebutuhan kamu tersebut.   Membahas self-improvement terutama dari sisi karier dan keuangan, dimana host podcast Mario Patrick akan ngobrol langsung dengan para CEO, Founder, icon dan praktisi bisnis yang penuh inspirasi."
7tFx3MytNQPCy5b6WzrHoa,Podcast sejarah indonesia,Podcast sejarah indonesia
06hpiXN4zCMM4HMq2JppDy,Rica Roa ,"SEASON 3 IS COMING!!! 4 segmen menarik, fresh, dan seru akan segera bisa didengarkan di Spotify, Noice dan Apple Podcast.  Hadir 3x seminggu!!  For more info : @ricaroapodcast @klif.rafael"
3u5P1pZY27fmm7eVOlbuVC,Teman dari Kecil Podcast,Podcast teman dari kecil adalah podcast yang penuh dengan canda explicit dan candaan bapak-bapak. Untuk anak-anak dibawah umur disarankan untuk tidak mendengarkannya.!
0bqz6vOzCdsh1WWjl1r7oC,Hari ini ada apa?,"Hari ini ada apa adalah podcast yang akan membahas apa pun yang terjadi hari ini, karena setiap orang pasti memiliki cerita di setiap harinya, bisa sedih, senang, marah, dan bahagia..  ---- Dengarkan setiap episodenya pada hari sabtu dan minggu, semoga dapat menjadi solusi di setiap masalah yang terjadi di hari-harimu!  Contac me on; Instagram: @sen.dusendiri"
0PHqKRZ3UCUYfA6Q9bbjCy,Just Listen Indonesia,Cerita unik dan ringan untuk teman istirahatmu
2uDS1WVoCOn6gfcMJLOE3C,Podcast Sejarah Indonesia (Resi Awalia Putri/28/X MIPA 4),"Halo di podcast kali ini aku akan membahas tentang awal mula kedatangan bangsa Inggris di Indonesia ,bagaimana kebijakan-kebijakan bangsa Inggris menjajah Indonesia ,dan dampak penjajahan bangsa Inggris tersebut baik negatif maupun positif.  Sebelumnya saya mohon maaf atas ketidak nyamanan dalam cara penyampaian saya."
5K16NdB842hovaP1qAX8bx,G30S PKI,"Gerakan 30 September (G30S) yang dilakukan oleh Partai Komunis Indonesia (PKI) atau dikenal dengan sebutan G30S PKI merupakan bagian dari sejarah Indonesia. Kenapa G30S PKI bisa terjadi, tentunya menjadi pertanyaan banyak orang. Peristiwa kelam ini juga masih begitu melekat di ingatan masyarakat Indonesia, meski telah lama berlalu.Kala itu, PKI yang merupakan salah satu partai tertua dan terbesar di Indonesia ini yang berhasil meraih 16,4 persen suara dan menempati posisi keempat di bawah PNI, Masyumi, dan NU.  Lantas seperti apa latar belakang terjadinya peristiwa ini? Berikut ulasannya yang dirangkum dari berbagai sumber.  Kenapa G30S PKI Bisa Terjadi?G30S PKI terjadi pada 30 September pada malam hingga dini hari dan masuk ke 1 Oktober 1965. Peristiwa ini dimotori oleh pemimpin terakhir PKI yakni Dipa Nusantara Aidit atau DN AIdit.  Gerakan pemberontakan yang dilakukan oleh PKI ini mengincar perwira tinggi TNI AD Indonesia. Tiga dari enam orang yang menjadi target langsung dibunuh di kediamannya. Sementara itu, beberapa lainnya diculik dan dibawa menuju Lubang Buaya.  Keenam perwira tinggi yang menjadi korban G30S PKI antara lain Letnan Jenderal Anumerta Ahmad Yani, Mayor Jenderal Raden Soeprapto, dan Mayor Jenderal Mas Tirtodarmo Haryono.  Ada juga Mayor Jenderal Siswondo Parman, Brigadir jenderal Donald Isaac Panjaitan, dan Brigadir Jenderal Sutoyo Siswomiharjo. Home Nasional Politik Hukum & Kriminal Peristiwa Internasional Asean Asia Pasifik Timur Tengah Eropa Amerika Ekonomi Keuangan Energi Bisnis Makro Olahraga Sepakbola Moto GP F1 Raket Teknologi Teknologi Informasi Sains Telekomunikasi Otomotif Tren Mobil Motor E-Vehicle Hiburan Film Musik Seleb Seni Budaya Music At Newsroom Gaya Hidup Health Food Travel Trends Fokus Kolom Terpopuler Infografis Foto Video TV Indeks Download Apps Ikuti Kami  Home Nasional Internasional Ekonomi Olahraga Teknologi Otomotif Hiburan Gaya Hidup Fokus Kolom Terpopuler Infografis Foto Video Indeks Home Nasional Peristiwa ARTIKEL EDUKASI Sejarah dan Kronologi G30S PKI tim | CNN Indonesia Jumat, 30 Sep 2022 06:15 WIB   Ilustrasi. Kenapa G30S PKI bisa terjadi? Berikut sejarah peristiwa yang terjadi pada 30 September 1965 dan menewaskan enam jenderal dan satu letnan itu. (Foto: CNN Indonesia/Fajrian) Jakarta, CNN Indonesia -- Gerakan 30 September (G30S) yang dilakukan oleh Partai Komunis Indonesia (PKI) atau dikenal dengan sebutan G30S PKI merupakan bagian dari sejarah Indonesia. Kenapa G30S PKI bisa terjadi, tentunya menjadi pertanyaan banyak orang. Peristiwa kelam ini juga masih begitu melekat di ingatan masyarakat Indonesia, meski telah lama berlalu.  Lihat Juga :  Dudung Waspada Pengganggu Soliditas TNI: Jangan Sampai Seperti G30SPKI  Kala itu, PKI yang merupakan salah satu partai tertua dan terbesar di Indonesia ini yang berhasil meraih 16,4 persen suara dan menempati posisi keempat di bawah PNI, Masyumi, dan NU.  Lantas seperti apa latar belakang terjadinya peristiwa ini? Berikut ulasannya yang dirangkum dari berbagai sumber.  Kenapa G30S PKI Bisa Terjadi? Diorama Sumut Maut di Lubang Buaya Ilustrasi. Kenapa G30S PKI bisa terjadi? (Foto: CNN Indonesia/Gilang Fauzi) G30S PKI terjadi pada 30 September pada malam hingga dini hari dan masuk ke 1 Oktober 1965. Peristiwa ini dimotori oleh pemimpin terakhir PKI yakni Dipa Nusantara Aidit atau DN AIdit.  Gerakan pemberontakan yang dilakukan oleh PKI ini mengincar perwira tinggi TNI AD Indonesia. Tiga dari enam orang yang menjadi target langsung dibunuh di kediamannya. Sementara itu, beberapa lainnya diculik dan dibawa menuju Lubang Buaya.  Keenam perwira tinggi yang menjadi korban G30S PKI antara lain Letnan Jenderal Anumerta Ahmad Yani, Mayor Jenderal Raden Soeprapto, dan Mayor Jenderal Mas Tirtodarmo Haryono.  Ada juga Mayor Jenderal Siswondo Parman, Brigadir jenderal Donald Isaac Panjaitan, dan Brigadir Jenderal Sutoyo Siswomiharjo.  Lihat Juga :  Sejarah Singkat Orde Lama di Bawah Pemerintahan Soekarno Latar Belakang G30S PKI G30S PKI dilat"
3mFJeJ7tzgBnROwjtWIDBk,PODCAST EDUCATION NATURAL DISASTER KEPULAUAN INDONESIA (PENDAKI),"Podcast ini adalah suatu cara memberikan informasi edukasi tentang bencana alam beserta mitigasi bencana di Indonesia yang disampaikan oleh dosen ahli/pakar ahli di bidangnya, yang bertujuan agar generasi muda lebih peduli tentang potensi bencana alam dan cara mitigasi bencana di Indonesia serta bisa untuk sebagai media pembelajaran yang beda dan unik agar tidak membosankan"
47JcuaU61iQwJZnBHFGQLp,Parkour Indonesia Podcast,Ngobrolin hal - hal seru yang biasa di jumpai di belantara dunia per parkouran di Indonesia. Menghadirkan Praktisi Parkour Indonesia sebagai pembicara
70q7QKXCTVERGuhpyterfy,Rania Bercerita ,Rania Bercerita
76qCZTCkmeHuToXwzcRmPT,videonesia,Seluruh akun ini juga ditayangkan di Videonesia Youtube Channel dan website Videonesia.net
6nRH2cjikqGHdxZUmbPe1D,Podcastnesia (Podcast Bahasa Indonesia),Podcastnesia (Podcast Bahasa Indonesia) digunakan untuk media pembelajaran Bahasa Indonesia. Oleh Yusrica Paulina-Teknologi Pendidikan-Universitas Negeri Malang
2UjMO9OUSYkFqC0hVq3OmE,CERITA SERU,Tebar Ilmu untuk generasi emas Indonesia
6IJU4RzdF759H0qTmuUdaJ,Monolone,"Me Talk. Your Story  Season 2  Dengan tampilan yang baru dan hosted yang lama tentunya, Chairil Gibran & Pramana Dika. Obrolan dan cerita dari semua pribadi masing-masing. Tidak ada skat semua obrolan yang begitu sendu di telinga kalian, dari kasar hingga lembut, ada qouest ada juga cacian. Makanya, dengerin Monolone new face di Spotify."
0rdCZ5sVy3V71E7hsyZe6X,HoneyCast - An Indonesia Honeynet Project Podcast Channel,A podcast channel to share cyber security community activities to build stronger cyber security community
0u2Bm2lB6SitgHkzqNzKk0,MIT PODCAST,"Podcast nya Iqbal Tawakal with friends yang bakalan ngomongin apa aja. Apa apa aja yang mungkin bisa bikin ketawa, sedih, semangat dan mikir pastinya ..."
3gRDLlCw3A3DtZta3yp2e1,Podcast Bahasa Indonesia LDK PMR (Aleeya 03/ Cheryl 07),Podcast tugas Bahasa Indonesia
0M5BBBlPCweZdJVTFHtB7C,Jalan-jalan Seru,"Jalan-jalan Seru (JJS)   Sebuah podcast tentang penjelajahan dunia, tips and trick travelling, dan cerita-cerita seru seputar perjalanan para traveller dari Indonesia.   Hosted by @onealz and @saratirto"
45f3vxNfkFNNSHF6IXKJMX,PODCAST TENTANG LEMBAGA TELEVISI INDONESIA,Hai! Kenalin nama aku Fadhilah Galuh. Podcast ini membahas tentang bentuk lembaga telvisi di Indonesia dan juga jenis-jenisnya.
6Fdm2labIr87K5SSnEYsA4,DariTimurUntukIndonesia,"Podcast yang lebih mengutamakan Edukasi dan Inspirasi dari Timur Untuk Indonesia, serta isu hangat yang menjadi pemberitaan di kalangan masyarakat.  Trimakasih untuk dukungannya kepada kami dengan suscribe maupun like nya, dengan mensupport channel ini semoga menjadi bagian mencerdaskan bangsa.  Jadilah pendengar dan penonton setia #DariTimurUntukIndonesia dan jangan lupa Subscribe serta update semua episode di seluruh Channel Official kami, link di bawah ini: https://linkr.bio/DTUIndonesia  #DariTimurUntukIndonesia #DMI"
4ypWChIDUzPeUVJHiw83e4,Podcast Standupindo Ambon,"Podcast Standupindo Ambon dipandu oleh Aldi Fahrezy, Noval Hanafi, Ade Theo, dan Aiman Colil"
5kYnBiIPvumi82aPmSeGRb,Manusia Biasa,hanya manusia biasa yang tidak mengetahui banyak hal.
1rertszP6MonvZloKel2d9,Podcast Pinteran,"Podcast yang ngajak pinteran bareng, melalui buku, diskusi, dan pengalaman hidup. Gak jauh-jauh dari Sains & Psikologi, Bisnis dan Teknologi, serta Social Commentary hal-hal yang lagi hangat. Kontak kita di podcast.pinteran@gmail.com. Bisa didengar di Youtube juga~"
1i7CTuQggDyYENHYadX7J4,MANTAP PODCAST,"Freedom of Speech. Berbagi opini, cerita, canda dan tawa. Semua orang bebas bersuara & beropini."
0qqJjzdw6MGIFmvRus1su8,Pernah Ada Bandara di Kemayoran? | Podcast | Sejarah Indonesia ,"Podcast Sejarah Indonesia, episode pertama, judul Pernah Ada Bandara di Kemayoran, tanggal pembuatan 24 januari 2023"
2ku8mCnfPpLQ7q7OEHybLM,OneMoreRep! Podcast Fitness Indonesia,"OneMoreRep! merupakan podcast pertama di Indonesia yang membahas tentang health, fitness, dan lifestyle yang bisa mendukung kalian para pendengar untuk bisa hidup lebih sehat lagi. Semua topik dalam podcast ini mengangkat isu-isu penting dan terhangat seputar health, fitness, dan lifestyle dan dibawakan secara ringan dan santai. Always curious, stay healthy, and do one more rep! Support this podcast: https://podcasters.spotify.com/pod/show/onemorerep/support"
42W1pM0a21lZJJEgaYIb1e,KAP Indonesia Podcast,"KAP Indonesia adalah lembaga independen yang non profit dan non politik. Didirikan pada tahun 2004 dengan badan hukum Perkumpulan. Saat ini berkedudukan di Bandung.   KAP Indonesia, memiliki fokus kegiatan pada pendampingan dan penguatan kapasitas anak marjinal, terutama pada Orangmuda dengan Disabilitas dan Anak yang Dilacurkan (AYLA).   Membuka akses partisipasi dan kontrol kelompok marjinal untuk pemenuhan hak ekonomi, sosial, budaya,  politik, dan hukum merupakan visi dari KAP Indonesia"
5QK6YEt6Aq1sF5pNWDbr1s,Podcast Wrestling Indonesia,"And that's the bottom line, because Podcast Wrestling Indonesia said so."
6P7XSKj52r8bcx0lTzJ2GB,POSEIDON (Podcast Sejarah Indonesia,Menyediakan Podcast tentang sejarah Indonesia
33J8PQK7fmIkrhme8YDyQt,Podcastnya Ade?,"Tiga anak muda yang sempat digadang-gadang menjadi penyiar pagi salah satu radio Jakarta, ehh ternyata hanya fiktif belaka..   Kenalin nihh ADE! Anggit, Deffri dan juga Ege yang siap ngebacot soal keresahan ade-adean diluar sana! Mulai dari pertemanan, percintaan hingga pernikmatan duniawi. Pokoknya mah ADE dehh!  📧 podcastnyaade@gmail.com"
0cJqimjDan9wXnFxnSwO2H,Podcast Miskin,Sebuah podcast dari orang miskin tapi lucu yang bisa kamu hubungi di instagram.com/dimas_syafialdi atau alhakimerfan@gmail.com dan bisa kamu dengarkan juga di youtube kami youtube.com/@podcastmiskin4673
20BOJ2URusixh4EmVhE0S1,Podcast Beranda,Podcast yang berisi obrolan suka-suka dari Andy Istiyono (@andyistiyono) dan Yudha Ilham Brajamusti (@yudhabrajamusti).
4I2KKdPi62D0cUtQrQaL23,Indonesian Gooners Podcast,We are gooners from Sabang untill Merauke. We speak up in Bahasa form Indonesia to London.
3LWoIsFrpMQG6sRpZQAPjv,TDA Podcast,"Komunitas Tangan di Atas Podcast. Berbicara tentang topik2 bisnis, leadership, finance, startup dsb.   Tangan Di Atas adalah komunitas pengusaha yg kini membernya lebih dari 50.000 orang tersebar di 92 kota di Indonesia dan 6 negara."
6IxwAv4xNEBI6ZuTLLJMoe,Audiobook Islam Indonesia,"Selamat datang di Audiobook Islam Indonesia di Spotify! 🎧📚 Kami hadir untuk memberikan inspirasi melalui kisah-kisah Islami yang memikat. Dengarkan koleksi audiobook kami yang kaya, yang akan memperkaya pengetahuan dan pemahaman Anda tentang agama Islam. Hubungi kami melalui email gilangmuhakbar@gmail.com untuk permintaan khusus buku. Dukungan Anda sangat berarti bagi kami, kunjungi link Saweria di https://saweria.co/gilbar. Bergabunglah dengan kami di Audiobook Islam Indonesia di Spotify dan temukan dunia kisah Islami yang memukau. Mengisi Waktu dengan Kebaikan, Lewat Kisah Islami. 🕌✨"
6zOEyYvSsnLE0lKJPR35pv,Everyday Podcast Indonesia,"Everyday Podcast Indonesia, share breathtaking ideas. This podcast is giving you content for each day with different topics. Present your everyweek with #mondaynewspolitics, #tuesdaybookeducational, #wednesdaybusinessweek, #thursdayrandomtalks, #fridaymusicphrase, #saturdaynightonair, and #sundaysportsresults."
3TFSt93A77EPSRut3z6F04,IGA Podcast (Indonesia Gaming Arena Podcast),"IGA Podcast membahas tentang E-Sports, Mobile Games, dan masih banyak lagi. Ayo denger sekarang bahasannya unik dan seruu !"
6Y3719EEA11ZP5VrvsPXfD,Petualang Podcast Indonesia,Petualang Podcast Adalah Sebuah Siaran Live Delay Berpetualang Kepenjuru Dunia Di Kemas Berupa Audio Yang Pastinya Membahas Tentang Hal-Hal Unik Yang Ada Di Belahan Dunia Ini
4fF5Lfs0GALux2NYA2IfYQ,Ngobrol Enteng Soal Korupsi..,ngobrol enteng enteng aja soal korupsi di indonesia
2Z8Sdq0sb5ct44jk3ln9Nl,Pengantar Tidur,Podcast pertama mengenai cinta dan luka.
0mlexcrPdFb1So3ke8fVLL,Belajar bahasa Indonesia ,Ayo belajar bahasa Indonesia
5nmLVVtImcgPRLarpj2MaF,Fit and Glow,"Fit and Glow adalah program yang akan membahas seputar kesehatan, kecantikan dan lifestyle. Kita akan berbagi tips dan juga ngobrol lagsung dengan ekspertnya!"
70Lvpzk1tsZntPMQdhojyF,Cerita Dewasa,"Cerita Dewasa adalah konten tentang buku, obrolan atau cerita pendek yang dekat dengan jiwa saya. Jiwa manusia biasa dengan segala pergolakannya."
5EM4tnhXWnxkc3q5dr68P7,Overthinker,"Selamat Datang di podcast overthinker.  Di podcast ini kamu akan mendapatkan sharing topik seputar self-development dan life lessons.  Selain itu, kalian juga bisa dengerin tentang review atau cerita dari buku dan juga film.  Semoga bermanfaat."
638oa2PM2IOzVil824Qko2,Ruang Motivasi,Podcast yang membahasas tentang pengembangan diri
4Mds1QetFtsufeDzUHOcBt,BuddhaZine Podcast,"Informatif dan Inspiratif. Ngebahas segala hal sehari-hari yang related dengan Buddhadharma. Dibahas dengan cara yang muda, ringan, dan santai namun tetap ada value-nya."
0eqr3AjnB0D3MSXkaPauv7,Perantau Bercerita ,"Hello! Namaku Hestu, aku adalah host di podcast Perantau Bercerita. Perantau Bercerita adalah sebuah media untuk berbagi cerita tentang kehidupan perantauan. Selain itu ada juga segmen ""ngobrolin apa"" sebagai sarana beropini tentang berbagai topik yg muncul dalam perantauan.  ----- Instagram: @perantau_bercerita  Email: podcasthestu@gmail.com  Website: https://hestu.rahmayani.com  ----- Yuk donasi program literasi anak-anak di Kalimantan Tengah. (let's help literacy program for kids in Central Kalimantan, Indonesia) https://ranselbuku.org/donate"
3mtsqgOpfGJ72VADaRTUXn,BIPOD - Bank Indonesia Podcast,"The podcast channel of Bank Indonesia | Economics, Central Banking, and FUN!"
5c6YQttNPny8OIqR6V4Kbl,Cerita Kita,"Cerita Perjalanan, Pengalaman, Percintaan dan apapun itu yang bisa di cerita kan"
2b4dHbwBMwEdYXZodjMyvg,Bincang Sains,"Sains dekat dengan kehidupan kita. Bincang sains bisa jadi berbincang tentang kehidupan, manusia, alam, dan sebagainya.Pembicaraan santai nan asyik tentang fenomena yang tanpa sadar terkait dengan sains. Biar santai tapi memuat ilmu. Mari kita dengarkan bincang sains."
45nJ2AmVC3i6fNgzCHfMb5,podcast business Indonesia,Visi: Memudahkan kan orang yg ingin usaha
4DrKGOgOzPgLpSKp6a3CIu,Mulai Hari Rabu,"Podcast ini mengemas cerita-cerita realita dari pengalaman hidup. Dibawakan dengan dua versi yakni dengan sebuah narasi (monolog) dan dialog dengan seseorang atau orang lain bercerita. Untuk kalian yang pengen berkisah menyebarkan konten positif, bisa aja langsung kontak akun Mulai Podcast Hari Rabu yang ada, tak perlu bimbang dan ragu. Semoga podcast Mulai Hari Rabu dapat menjadikan salah satu wadah dalam mendorong pengembangan diri dari berbagai kalangan generasi. Sesuai seperti namanya, Mulai Hari Rabu Podcast bisa kalian check updatenya di hari rabu. So happy listening friends…"
1l7uvw3A3kepMIdzBgnZxG,Podcast Motivasi Indonesia,"Podcast Motivasi Indonesia, Memberikan Motivasi Dan Edukasi Sukses. Bagaimana Cara Sukses. Tidak Hanya Itu Podcast Ini adalah Podcast Bermanfaat. Sehingga Kalian Bisa Menilai Podcast Sudut Pandang..  Support this podcast: https://podcasters.spotify.com/pod/show/attv/support"
3m8I7GX1j7RfO6SdyUhSMh,DONGENG HARI INI,"Wooy udah dengerin podcast kita yak, apa belum ?  Upload tiap hari selasa kalo gak rabu yak Jangan lupa follow ya :) . DONGENG HARI INI podcast dimana hari ini ada kejadian, mengejutkan, sensaional,kocak bahkan serem~~~! . Kunjungi dan follow instagram kita juga : @dongeng_hariini"
